setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,tp1_wick,tp1_wick_rr,tp1_zone_source,tp2_wick,tp2_zone_source,tp_wick,tp_wick_rr,tp_nextpool,tp_nextpool_rr,tp_nextpool_zone_source,tp2_collapsed_to_tp1,tp_targets,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,r_capture_ratio,sl_bar_was_sweep,sl_swept_then_tp1,sl_wick_depth_atr,sl_max_adverse_after_sweep_atr,bars_sl_to_tp1_touch,sl_recovered_to_entry,sl_distance_atr,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,event_candle_delta,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,ob_body_ratio,ob_walkback_depth,chop_at_alert,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,trend_pd_agree,structure_ranging_at_alert,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,day_state_at_fill,pdh_status_at_fill,pdl_status_at_fill,pwh_status_at_fill,pwl_status_at_fill,dist_next_pool_above_atr,dist_next_pool_below_atr,next_pool_above_tier,next_pool_below_tier,trade_toward_pool,last_sweep_age_h1,last_sweep_tier,eqh_above_dist_atr,eqh_above_size,eql_below_dist_atr,eql_below_size,eq_trade_toward,eq_sl_gap_atr,eq_sl_at_risk,eq_last_sweep_age_h1,eq_last_sweep_side,eq_intact_above_count,eq_intact_below_count,sweep2_present,sweep2_tier,sweep2_level,sweep2_pierce_atr,sweep2_rejection_ratio,sweep2_follow_atr,sweep2_pools_swept,sweep2_rn_aligned,sweep2_rn_dist_atr,sweep2_eq_size,sweep2_age_at_alert_h1,sweep2_tiers_checked,setup_liq_stop_present,setup_liq_stop_offset_atr,setup_liq_stop_tier,setup_liq_tp_present,setup_liq_tp_offset_atr,setup_liq_legextreme_swept,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,leg_er_at_alert,setup_badge,setup_badge_kind,weekly_pd_position_at_alert,weekly_range_high_at_alert,weekly_range_low_at_alert,weekly_pd_zone_at_alert,pd_zone_agreement_at_alert,approach_speed_atr_at_fill,approach_body_ratio_at_fill,approach_er_at_fill,killzone_blocked,killzone_windows,news_fill,news_fill_event,news_fill_ccy,news_open,news_open_event
B3855,EURUSD,2016-05-23T15:00:00+00:00,2016-05-23T15:00:00+00:00,2016-05-23T16:00:00+00:00,NY,bearish,BOS BOS,proximal,1.12045,1.12153,1.12173,1.11937,,1.0,,1.11937,1.0,wick,,,,,,,,False,triple,tp1,1.11937,0.844,1.0,0.0,211.0,True,,0.844,-0.0,1.0,,,,,,,1.041,1,1,-1,3.0,2.0,3,discount,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2016-05-23T12:00:00+00:00,BOS,BOS,1,holding,True,pristine,False,0,0.03,0.9,0.9,marginal,0.716,0.342,3.156,0.001229,0.557,0,46.211,False,,,,,False,15,bearish,with_trend,False,False,False,,1.11873,False,False,True,SWEPT_HIGH,swept,intact,intact,intact,11.69,0.765,PW,PD,True,6.0,PD,,,,,,,,6.0,high,0.0,0.0,False,,,,,,0,,,,,"pd,pw,eq,sw",False,,,False,,False,2016-05-23T14:00:00+00:00,1,2016-05-23T13:00:00+00:00,SHORT,,counter,31.1,False,1,fresh,NY,NY,True,True,Both,1.0,,,0.1477,1.13482,1.11796,discount,both_discount,-1.131,0.581,0.676,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3856,EURUSD,2016-05-24T14:00:00+00:00,2016-05-26T01:00:00+00:00,2016-05-26T13:00:00+00:00,NY,bearish,BOS BOS,proximal,1.11765,1.11907,1.11927,1.11623,,1.0,,1.11623,1.0,wick,,,,,,,,False,triple,sl,1.11927,-1.0,-1.0,-1.0,-250.0,True,,0.704,-0.951,-1.42,False,False,0.628,,24.0,,1.143,12,-1,-1,39.0,36.0,4,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",True,h1_only,2016-05-24T10:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.54,0.68,0.68,marginal,0.861,,4.128,0.001417,0.492,0,39.341,False,,,,,False,14,bearish,with_trend,False,False,False,,1.11564,False,False,True,INSIDE,intact,intact,intact,broken,12.116,0.699,PW,PD,True,37.0,PW,,,,,,,,1.0,high,0.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,2016-05-24T13:00:00+00:00,1,2016-05-24T13:00:00+00:00,SHORT,,counter,23.3,False,3,no_fvg,London,Asia,False,False,Neither,1.0,,,-0.0184,1.13482,1.11796,discount,both_discount,0.049,0.149,0.484,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,1.0,Core Durable Goods Orders m/m
B3857,EURUSD,2016-05-25T18:00:00+00:00,2016-05-25T21:00:00+00:00,2016-05-26T14:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.11516,1.11265,1.11245,1.1207,,2.21,,1.12267,2.99,zone,,,1.12229,2.84,,,,False,triple,tp1,1.1207,2.044,2.21,0.0,511.0,True,,2.044,-0.089,1.0,,,,,,,2.137,17,17,-1,6.0,4.0,3,premium,1.0,True,8.0,4.0,1.0,0.0,2.0,1.0,"structure,sweep,freshness",False,h1_only,2016-05-25T15:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,True,0,0.19,0.49,0.33,marginal,1.822,,1.286,0.001268,0.273,0,58.942,False,,,,,False,18,bearish,ambiguous,False,False,True,bullish,1.11651,False,False,False,INSIDE,intact,intact,intact,broken,1.183,1.822,PD,PD,True,33.0,PW,,,,,,,,0.0,high,0.0,0.0,True,PD,1.11321,0.284,2.476,2.603,4,False,-1.412,,2.0,"pd,eq,sw",False,,,False,,False,2016-05-25T17:00:00+00:00,1,2016-05-25T17:00:00+00:00,LONG,False,counter,59.1,False,0,no_fvg,NY,Other,True,False,OB only,1.0,,,-0.1661,1.13482,1.11796,discount,mixed,0.434,0.481,0.081,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,1.0,Core Durable Goods Orders m/m
B3858,EURUSD,2016-05-31T09:00:00+00:00,2016-05-31T10:00:00+00:00,2016-05-31T11:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.11455,1.11546,1.11566,1.11364,,1.0,,1.11364,1.0,wick,,,,,,,,False,triple,sl,1.11566,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.243,6.994,4.0,True,1.228,1,-1,-1,6.0,2.0,5,premium,0.0,False,6.0,3.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2016-05-31T04:00:00+00:00,CHoCH,CHoCH,0,holding,True,partial,False,0,0.24,0.85,0.57,marginal,0.786,1.04,0.996,0.000904,0.465,1,50.836,False,,,,,False,9,bullish,ambiguous,False,False,True,bearish,1.11219,False,False,False,SWEPT_HIGH,swept,intact,intact,swept,10.746,5.29,PW,PD,True,4.0,PD,6.076,2.0,,,False,4.847,False,10.0,low,1.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",True,-0.232,bare,False,,False,2016-05-31T08:00:00+00:00,1,2016-05-31T08:00:00+00:00,SHORT,,aligned,84.2,False,0,fresh,Asia,London,False,False,Neither,0.976,,,0.2627,1.12426,1.11109,discount,mixed,0.299,0.356,0.351,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3859,EURUSD,2016-05-31T12:00:00+00:00,2016-06-01T13:00:00+00:00,2016-06-01T14:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.11848,1.11914,1.11934,1.11782,,1.0,,1.11782,1.0,wick,,,,,,,,False,triple,tp1,1.11782,0.767,1.0,0.0,191.75,True,,0.767,-0.0,1.0,,,,,,,1.068,1,1,-1,129.0,77.0,56,premium,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2016-05-27T04:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,1,0.97,1.79,1.19,marginal,0.571,,0.932,0.000805,0.565,3,55.418,False,,,,,False,12,bullish,ambiguous,False,False,True,bearish,1.10977,False,False,False,SWEPT_LOW,intact,swept,intact,swept,7.18,1.453,PW,PD,True,5.0,PD,1.938,2.0,,,False,0.87,True,1.0,high,1.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,2016-05-31T11:00:00+00:00,2,2016-05-27T08:00:00+00:00,SHORT,,aligned,64.1,False,0,no_fvg,Asia,NY,False,True,Fill only,0.323,,,0.5611,1.12426,1.11109,premium,both_premium,2.398,0.484,0.829,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,ISM Manufacturing PMI,USD,1.0,ISM Manufacturing PMI
B3860,EURUSD,2016-05-31T15:00:00+00:00,2016-05-31T15:00:00+00:00,2016-05-31T15:00:00+00:00,NY,bullish,BOS BOS,proximal,1.11617,1.11437,1.11417,1.11888,,1.51,,1.12004,2.15,zone,,,1.11964,1.93,,,,False,triple,sl,1.11417,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,0.693,,29.0,,1.491,0,-1,-1,2.0,1.0,2,premium,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2016-05-31T13:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,1.11,1.16,1.16,marginal,1.193,,2.43,0.001341,0.487,0,51.523,False,,,,,False,15,bullish,with_trend,False,False,False,,1.11701,False,True,False,EXPANSION_UP,broken,intact,intact,swept,6.031,4.771,PW,PD,False,9.0,PD,2.885,2.0,,,True,,,1.0,high,1.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,2016-05-31T14:00:00+00:00,1,2016-05-31T14:00:00+00:00,LONG,,counter,88.4,False,1,no_fvg,NY,NY,True,True,Both,,,,0.3857,1.12426,1.11109,discount,mixed,-1.305,0.619,0.736,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,CB Consumer Confidence,USD,0.0,
B3861,EURUSD,2016-06-02T04:00:00+00:00,2016-06-02T07:00:00+00:00,2016-06-02T08:00:00+00:00,Asia,bullish,BOS BOS,proximal,1.1193,1.11829,1.11809,1.12164,,2.32,,1.12164,2.32,wick,,,1.12164,2.32,,,,True,triple,tp1,1.12164,1.934,2.32,0.0,483.5,True,,1.934,-0.0,1.0,,,,,,,0.87,1,1,-1,10.0,4.0,7,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2016-06-01T21:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,1.23,1.33,1.33,marginal,0.582,,3.248,0.001391,0.679,3,41.101,False,,,,,False,4,bullish,with_trend,False,False,False,,1.12134,False,True,False,EXPANSION_UP,broken,intact,intact,swept,3.565,5.692,PW,PD,True,4.0,PD,,,,,,,,0.0,high,0.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,True,0.0,False,2016-06-02T03:00:00+00:00,1,2016-06-02T03:00:00+00:00,LONG,,counter,79.5,False,3,no_fvg,Other,London,False,True,Fill only,0.758,,,0.6234,1.12426,1.11109,premium,both_premium,0.826,0.494,0.306,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3862,EURUSD,2016-06-02T14:00:00+00:00,2016-06-02T14:00:00+00:00,2016-06-02T14:00:00+00:00,NY,bullish,BOS BOS,proximal,1.11801,1.1159,1.1157,1.1207,,1.27,,1.12267,2.21,zone,,,1.12219,1.98,,,,False,triple,sl,1.1157,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.334,5.437,23.0,True,1.455,0,-1,-1,22.0,18.0,22,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2016-06-01T16:00:00+00:00,BOS,BOS,0,holding,False,full,False,1,0.38,0.5,0.5,marginal,1.203,,2.325,0.001587,0.613,0,53.051,False,,,,,False,14,bullish,with_trend,False,False,False,,1.12134,False,False,False,SWEPT_HIGH,swept,intact,intact,swept,3.938,4.177,PW,PD,True,0.0,PD,,,,,,,,0.0,high,0.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,2016-06-02T13:00:00+00:00,1,2016-06-01T20:00:00+00:00,LONG,,counter,62.5,False,2,fresh,NY,NY,False,True,Fill only,0.717,,,0.5254,1.12426,1.11109,premium,both_premium,0.977,0.446,0.122,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Crude Oil Inventories,USD,1.0,Crude Oil Inventories
B3863,EURUSD,2016-06-03T11:00:00+00:00,2016-06-03T13:00:00+00:00,2016-06-03T13:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.1149,1.11586,1.11606,1.11281,,2.18,,1.11138,3.67,zone,,,1.11164,3.4,,,,False,triple,sl,1.11606,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,16.067,,,,1.362,0,-1,-1,9.0,3.0,7,discount,0.0,False,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2016-06-03T04:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.08,0.83,0.55,marginal,0.893,,1.75,0.000851,0.658,1,66.52,False,,,,,False,11,bullish,ambiguous,False,False,True,bearish,1.11379,False,False,True,EXPANSION_DOWN,intact,broken,intact,swept,8.315,,PD,,False,10.0,PD,1.116,3.0,,,False,-0.247,False,3.0,high,1.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",True,-0.258,EQ,False,,False,2016-06-03T10:00:00+00:00,1,2016-06-03T10:00:00+00:00,SHORT,,counter,13.6,False,0,no_fvg,Asia,NY,False,True,Fill only,0.859,,,0.2893,1.12426,1.11109,discount,both_discount,-0.552,0.365,0.485,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,ISM Services PMI,USD,1.0,ISM Services PMI
B3864,EURUSD,2016-06-06T12:00:00+00:00,2016-06-06T13:00:00+00:00,2016-06-06T15:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.13501,1.13644,1.13664,1.13358,,1.0,,1.13358,1.0,wick,,,,,,,,False,triple,sl,1.13664,-1.0,-1.0,-1.0,-250.0,True,,0.423,-0.546,-2.364,True,True,0.16,3.506,2.0,True,1.302,2,-1,-1,4.0,2.0,3,premium,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2016-06-06T09:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,0.12,0.9,0.6,marginal,0.982,0.319,0.511,0.001252,0.577,0,54.779,False,,,,,False,12,bullish,ambiguous,False,False,True,bearish,1.13306,False,False,False,SWEPT_HIGH,swept,intact,swept,intact,,22.314,,PW,True,2.0,PD,,,,,,,,23.0,low,0.0,0.0,False,,,,,,0,,,,,"pd,pw,eq,sw",True,-0.264,bare,False,,False,2016-06-06T11:00:00+00:00,1,2016-06-06T11:00:00+00:00,SHORT,,aligned,92.4,False,0,fresh,London,NY,False,True,Fill only,1.0,,,0.9766,1.13568,1.10707,premium,both_premium,-1.198,0.649,0.027,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3865,EURUSD,2016-06-07T11:00:00+00:00,2016-06-07T11:00:00+00:00,2016-06-07T12:00:00+00:00,London,bullish,BOS BOS,proximal,1.1359,1.13486,1.13466,1.13923,,3.2,,1.13923,3.2,wick,,,1.13923,3.2,,,,True,triple,sl,1.13466,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,0.834,,25.0,,1.245,1,-1,-1,5.0,1.0,5,discount,0.0,,4.0,1.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2016-06-07T06:00:00+00:00,BOS,BOS,0,fading,False,none,False,0,0.34,1.01,1.01,marginal,0.844,,1.617,0.000996,0.643,1,58.082,False,,,,,False,11,bullish,with_trend,True,False,False,,1.13801,False,False,False,INSIDE,intact,intact,broken,intact,3.344,3.294,PD,PD,False,3.0,PW,,,,,,,,45.0,low,0.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",True,0.341,bare,True,0.0,False,2016-06-07T10:00:00+00:00,1,2016-06-07T10:00:00+00:00,LONG,,aligned,46.0,False,2,no_fvg,London,London,True,True,Both,0.909,,,1.0077,1.13568,1.10707,premium,mixed,-1.446,0.33,0.532,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3866,EURUSD,2016-06-07T13:00:00+00:00,2016-06-07T13:00:00+00:00,2016-06-07T19:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.13636,1.13821,1.13841,1.13262,,2.02,,1.13262,2.02,wick,,,1.13262,2.02,,,,True,triple,sl,1.13636,0.0,-1.0,-1.0,0.0,True,,1.122,-0.151,0.0,True,True,0.142,4.555,42.0,True,1.813,6,-1,-1,3.0,1.0,3,premium,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2016-06-07T10:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,0.31,1.48,0.98,marginal,1.459,0.265,0.478,0.001131,0.333,0,51.686,False,,,,,False,13,bullish,ambiguous,False,False,True,bearish,1.13383,False,False,False,INSIDE,intact,intact,swept,intact,2.538,3.308,PD,PD,False,0.0,PW,,,,,,,,47.0,low,0.0,0.0,False,,,,,,0,,,,,,False,,,True,0.0,False,2016-06-07T12:00:00+00:00,1,2016-06-07T12:00:00+00:00,SHORT,True,aligned,53.5,False,0,fresh,London,NY,False,True,Fill only,1.0,,,1.0238,1.13568,1.10707,premium,both_premium,-1.61,0.455,0.127,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3867,EURUSD,2016-06-08T05:00:00+00:00,2016-06-09T11:00:00+00:00,2016-06-09T13:00:00+00:00,Asia,bullish,BOS BOS,proximal,1.13461,1.13286,1.13266,1.13636,,1.0,,1.13801,1.94,zone,,,1.13773,1.78,,,,False,triple,sl,1.13266,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.867,,False,False,0.107,,,,2.095,2,-1,-1,72.0,66.0,42,discount,0.0,,4.0,3.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2016-06-06T11:00:00+00:00,BOS,BOS,0,holding,False,none,False,2,1.72,3.02,3.02,strong,1.665,,3.492,0.000931,0.71,1,52.449,False,,,,,False,5,bullish,with_trend,True,False,False,,1.13923,False,False,False,BOTH_SIDES,swept,swept,broken,intact,,29.59,,PW,False,1.0,PD,,,,,,,,93.0,low,0.0,0.0,False,,,,,,0,,,,,,True,-0.043,bare,False,,False,2016-06-08T04:00:00+00:00,1,2016-06-06T17:00:00+00:00,LONG,,aligned,31.3,False,1,no_fvg,London,London,True,True,Both,0.426,,,0.9626,1.13568,1.10707,premium,mixed,3.975,0.374,0.925,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Unemployment Claims,USD,1.0,Unemployment Claims
B3868,EURUSD,2016-06-08T13:00:00+00:00,2016-06-08T13:00:00+00:00,2016-06-08T14:00:00+00:00,NY,bullish,BOS BOS,proximal,1.13768,1.1365,1.1363,1.13923,,1.31,,1.13923,1.31,wick,,,1.13923,1.31,,,,True,triple,tp1,1.13923,1.123,1.31,0.0,280.75,True,,1.123,-0.0,1.0,,,,,,,1.577,1,1,-1,5.0,1.0,5,premium,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2016-06-08T08:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.49,1.04,1.04,marginal,1.12,,4.4,0.000875,0.214,0,52.807,False,,,,,False,13,bullish,with_trend,False,False,False,,1.13848,False,True,False,INSIDE,intact,intact,broken,intact,0.377,4.4,PD,PD,True,12.0,PW,,,,,,,,71.0,low,0.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,True,0.0,False,2016-06-08T12:00:00+00:00,1,2016-06-08T12:00:00+00:00,LONG,,counter,85.2,False,2,no_fvg,London,NY,True,True,Both,1.0,,,1.0699,1.13568,1.10707,premium,both_premium,-1.349,0.327,0.803,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Crude Oil Inventories,USD,1.0,Crude Oil Inventories
B3869,EURUSD,2016-06-09T09:00:00+00:00,,,London,bearish,CHoCH CHoCH,proximal,1.14019,1.14085,1.14105,1.13953,,1.0,,1.13953,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.788,0,-1,-1,,,4,premium,1.0,True,7.0,4.0,1.0,0.0,2.0,0.0,"structure,sweep,freshness",False,h1_only,2016-06-09T05:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.78,1.41,0.94,marginal,0.422,,1.155,0.001091,0.326,1,49.29,False,,,,,False,9,bullish,ambiguous,False,False,True,bearish,1.13757,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,True,PD,1.14103,0.33,0.088,3.172,1,False,0.944,,4.0,"pd,eq,sw",True,0.422,bare,False,,False,2016-06-09T08:00:00+00:00,1,2016-06-09T08:00:00+00:00,SHORT,,aligned,84.4,False,0,no_fvg,Asia,London,False,False,never_filled,0.992,,,1.1576,1.13568,1.10707,premium,both_premium,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B3870,EURUSD,2016-06-14T06:00:00+00:00,,,London,bearish,BOS BOS,proximal,1.12985,1.1314,1.1316,1.12724,,1.68,,1.12373,3.95,zone,,,1.124,3.77,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.929,0,-1,-1,,,41,premium,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2016-06-10T13:00:00+00:00,BOS,BOS,0,holding,False,full,False,1,0.88,1.37,1.37,marginal,1.488,,7.386,0.000907,0.259,4,72.781,False,,,,,False,6,bearish,with_trend,True,False,False,,1.12316,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq,sw",True,-0.441,bare,False,,False,2016-06-14T05:00:00+00:00,1,2016-06-13T00:00:00+00:00,SHORT,,aligned,94.1,False,3,stale,NY,London,True,False,never_filled,0.613,,,0.3145,1.14151,1.1245,discount,mixed,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B3871,EURUSD,2016-06-14T16:00:00+00:00,2016-06-16T14:00:00+00:00,2016-06-16T15:00:00+00:00,NY,bullish,BOS BOS,proximal,1.11449,1.11344,1.11324,1.11554,,1.0,,1.11554,1.0,wick,,,,,,,,False,triple,sl,1.11324,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.062,0.0,1.0,True,0.454,1,-1,-1,315.0,217.0,173,discount,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",True,h1_only,2016-06-03T11:00:00+00:00,BOS,BOS,1,holding,True,pristine,False,0,4.5,5.02,5.02,strong,0.309,5.013,0.603,0.002755,0.224,0,32.95,False,,,,,False,16,bearish,counter_trend,False,False,False,,,True,True,False,EXPANSION_DOWN,intact,broken,intact,broken,5.564,,PD,,True,19.0,PW,5.728,3.0,,,True,,,2.0,high,2.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,,2016-06-14T15:00:00+00:00,1,2016-06-03T13:00:00+00:00,LONG,,aligned,1.6,False,1,fresh,London,NY,True,True,Both,,,,-0.5885,1.14151,1.1245,discount,both_discount,2.519,0.677,1.0,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B3872,EURUSD,2016-06-15T06:00:00+00:00,2016-06-15T07:00:00+00:00,2016-06-15T10:00:00+00:00,London,bearish,BOS BOS,proximal,1.12108,1.12302,1.12322,1.11886,,1.14,,1.11886,1.14,wick,,,1.11886,1.14,,,,True,triple,sl,1.12322,-1.0,-1.0,-1.0,-250.0,True,,0.098,-0.822,-10.204,True,True,0.266,6.273,26.0,True,2.034,3,-1,-1,20.0,17.0,19,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2016-06-14T11:00:00+00:00,BOS,BOS,0,holding,False,full,False,1,0.34,2.95,2.95,strong,1.654,,8.544,0.001052,0.546,2,51.402,False,,,,,False,6,bearish,with_trend,False,False,False,,1.11886,False,False,False,INSIDE,intact,intact,intact,broken,8.326,2.11,PD,PD,True,40.0,PW,8.326,2.0,,,False,6.292,False,,,1.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,True,0.0,False,2016-06-15T05:00:00+00:00,1,2016-06-14T14:00:00+00:00,SHORT,,counter,19.5,False,5,fresh,London,London,True,True,Both,0.247,,,-0.2011,1.14151,1.1245,discount,both_discount,0.475,0.356,0.153,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
