setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp_2r,exit_reason,exit_price,r_realised,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,r_capture_ratio,sl_bar_was_sweep,sl_swept_then_2r,sl_swept_then_1r,sl_wick_depth_atr,sl_max_adverse_after_sweep_atr,bars_sl_to_2r_touch,bars_sl_to_1r_touch,sl_recovered_to_entry,sl_distance_atr,sl_dist_atr_at_alert,tp_dist_atr_at_alert,bars_to_exit,bars_to_mfe,bars_to_mae,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,event_candle_delta,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,is_mss,ob_range_atr,fvg_size_atr,impulse_leg_to_extreme_atr,atr_at_ob,atr_at_fill,ob_body_ratio,ob_walkback_depth,chop_at_alert,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,trend_pd_agree,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,day_state_at_fill,pdh_status_at_fill,pdl_status_at_fill,pwh_status_at_fill,pwl_status_at_fill,dist_next_pool_above_atr,dist_next_pool_below_atr,next_pool_above_tier,next_pool_below_tier,trade_toward_pool,last_sweep_age_h1,last_sweep_tier,eqh_above_dist_atr,eqh_above_size,eql_below_dist_atr,eql_below_size,eq_trade_toward,eq_sl_gap_atr,eq_sl_at_risk,eq_last_sweep_age_h1,eq_last_sweep_side,eq_intact_above_count,eq_intact_below_count,sweep2_present,sweep2_pools_swept,sweep2_age_at_fill_h1,sweep2_tiers_checked,sweep2_sw_present,sweep2_sw_pierce_atr,sweep2_sw_rejection_ratio,sweep2_sw_follow_atr,sweep2_sw_rn_aligned,sweep2_eq_present,sweep2_eq_pierce_atr,sweep2_eq_rejection_ratio,sweep2_eq_follow_atr,sweep2_eq_rn_aligned,sweep2_eq_size,sweep2_pw_present,sweep2_pw_pierce_atr,sweep2_pw_rejection_ratio,sweep2_pw_follow_atr,sweep2_pw_rn_aligned,sweep2_pd_present,sweep2_pd_pierce_atr,sweep2_pd_rejection_ratio,sweep2_pd_follow_atr,sweep2_pd_rn_aligned,setup_liq_stop_present,setup_liq_stop_offset_atr,setup_liq_stop_tier,setup_liq_tp_present,setup_liq_tp_offset_atr,setup_liq_legextreme_swept,session_level_event,session_level_which,session_level_side,session_level_pair_relevant,alert_bar_ts,alert_seq,bos_timestamp,bias,mfe_intrade_r,sl_bar_best_favor_r,sl_bar_reached_1r_ambiguous,ob_penetration_depth,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,atr_regime_pct_at_fill,atr_regime_ratio_at_fill,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,leg_er_at_alert,setup_badge,setup_badge_kind,weekly_pd_position_at_alert,weekly_range_high_at_alert,weekly_range_low_at_alert,weekly_pd_zone_at_alert,pd_zone_agreement_at_alert,approach_speed_atr_at_fill,approach_body_ratio_at_fill,approach_er_at_fill,killzone_blocked,killzone_windows,news_fill,news_fill_event,news_fill_ccy,news_open,news_open_event
B7677,EURUSD,2009-04-29T04:00:00+00:00,,,Asia,bullish,Confirmation BOS,proximal,1.31654,1.31445,1.3207200000000003,never_filled,,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,,,0.719,0.719,1.439,0,,,,,3,premium,0.0,,7.0,4.0,1.0,0.0,2.0,0.0,"structure,sweep,freshness",False,h1_only,2009-04-29T01:00:00+00:00,BOS,Confirm,0,holding,False,none,True,0,0.75,0.99,0.99,marginal,,0.651,,1.071,0.002905,,0.27,0,37.756,False,,,,,False,4,bullish,with_trend,False,False,,1.31965,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,True,3,,"eq,sw",True,0.492,2.604,7.48,False,True,0.186,0.0,6.916,True,2.0,False,,,,,False,,,,,False,,,False,,False,none,none,none,False,2009-04-29T03:00:00+00:00,1,2009-04-29T03:00:00+00:00,LONG,0.0,,,,counter,86.6,False,1,,,no_fvg,Asia,Asia,False,False,never_filled,1.0,,,0.6758,1.33002,1.28844,premium,both_premium,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B7678,EURUSD,2009-04-30T07:00:00+00:00,2009-04-30T09:00:00+00:00,2009-04-30T11:00:00+00:00,London,bullish,BOS BOS,proximal,1.33103,1.32646,1.34017,sl,1.32646,-1.0,-250.0,True,,0.249,-0.958,-4.016,True,False,False,0.369,1.799,,,True,1.117,1.117,2.234,2,1.0,21.0,5.0,3.0,3,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2009-04-30T04:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.51,1.31,1.31,marginal,,1.068,,1.713,0.004091,0.003808,0.595,0,44.532,False,,,,,False,7,bullish,with_trend,False,False,,1.33804,False,True,False,SWEPT_HIGH,swept,intact,broken,intact,,4.654,,PD,False,0.0,PD,,,,,,,,32.0,low,0.0,0.0,False,0,,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,False,,,,,False,,,False,,False,none,none,none,False,2009-04-30T06:00:00+00:00,1,2009-04-30T06:00:00+00:00,LONG,0.249,-0.354,False,0.9108,counter,83.1,False,2,60.21,1.0249,no_fvg,Asia,London,False,False,Neither,1.0,,,1.0243,1.33002,1.28844,premium,both_premium,-0.711,0.645,0.136,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B7679,EURUSD,2009-04-30T12:00:00+00:00,,,NY,bullish,Confirmation BOS,proximal,1.31654,1.31445,1.3207200000000003,never_filled,,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,,,0.719,0.511,1.022,0,,,,,35,premium,0.0,,8.0,4.0,1.0,1.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2009-04-29T01:00:00+00:00,BOS,Confirm,0,holding,True,partial,True,0,0.75,0.99,0.99,marginal,,0.651,0.355,3.818,0.002905,,0.27,0,53.879,False,,,,,False,12,bullish,with_trend,False,False,,1.32763,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,True,3,,"eq,sw",True,0.492,2.604,7.48,False,True,0.186,0.0,6.916,True,2.0,False,,,,,False,,,,,False,,,False,,False,sweep,asia,high,True,2009-04-30T11:00:00+00:00,3,2009-04-29T03:00:00+00:00,LONG,0.0,,,,counter,86.6,False,1,,,fresh,Asia,NY,False,False,never_filled,0.745,,,0.6758,1.33002,1.28844,premium,both_premium,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B7680,EURUSD,2009-04-30T13:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,1.33487,1.33868,1.3272499999999998,never_filled,,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,,,0.851,0.851,1.702,0,,,,,6,premium,1.0,True,10.0,4.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2009-04-30T07:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,True,0,0.77,1.2,0.8,marginal,False,0.806,0.281,2.918,0.004476,,0.396,1,50.414,False,,,,,False,13,bullish,ambiguous,False,True,bearish,1.32181,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,,"eq,sw",False,,,,,False,,,,,,False,,,,,False,,,,,True,-0.045,bare,False,,False,sweep,asia,high,True,2009-04-30T12:00:00+00:00,1,2009-04-30T12:00:00+00:00,SHORT,0.0,,,,aligned,91.4,False,0,,,fresh,London,NY,True,False,never_filled,0.921,A+ Reversal at the Wall,premium,1.1166,1.33002,1.28844,premium,both_premium,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B7681,EURUSD,2009-05-01T05:00:00+00:00,2009-05-01T08:00:00+00:00,2009-05-01T09:00:00+00:00,Asia,bullish,BOS BOS,proximal,1.32296,1.32166,1.3255599999999996,tp,1.3255599999999996,2.0,500.0,True,,7.523,-0.0,0.266,,,,,,,,,0.507,0.507,1.014,1,2.0,0.0,11.0,4.0,8,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2009-04-30T21:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.03,0.5,0.5,marginal,,0.429,0.433,1.439,0.002564,0.002299,0.545,1,45.397,False,,,,,False,5,bullish,with_trend,True,False,,1.32665,False,False,False,INSIDE,intact,intact,swept,intact,6.054,1.506,PD,PD,False,0.0,PW,,,,,,,,67.0,low,0.0,0.0,False,0,,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,False,,,,,False,,,False,,False,none,none,none,False,2009-05-01T04:00:00+00:00,1,2009-05-01T04:00:00+00:00,LONG,3.285,,,0.0,aligned,19.9,False,1,1.63,0.5441,fresh,Other,London,False,True,Fill only,0.944,A First Pullback,premium,0.8302,1.33002,1.28844,premium,mixed,-0.706,0.46,0.625,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B7682,EURUSD,2009-05-01T14:00:00+00:00,,,NY,bullish,Confirmation BOS,proximal,1.31654,1.31445,1.3207200000000003,never_filled,,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,,,0.719,0.626,1.252,0,,,,,61,premium,0.0,,8.0,4.0,1.0,1.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2009-04-29T01:00:00+00:00,BOS,Confirm,0,holding,True,partial,True,0,0.75,0.99,0.99,marginal,,0.651,0.355,3.818,0.002905,,0.27,0,54.346,False,,,,,False,14,bullish,with_trend,False,False,,1.32763,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,True,3,,"eq,sw",True,0.492,2.604,7.48,False,True,0.186,0.0,6.916,True,2.0,False,,,,,False,,,,,False,,,False,,False,sweep,asia,high,True,2009-05-01T13:00:00+00:00,4,2009-04-29T03:00:00+00:00,LONG,0.0,,,,counter,86.6,False,1,,,fresh,Asia,NY,False,False,never_filled,0.745,,,0.6758,1.33002,1.28844,premium,both_premium,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B7683,EURUSD,2009-05-04T11:00:00+00:00,2009-05-04T13:00:00+00:00,2009-05-04T14:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.32941,1.33278,1.3226699999999998,sl,1.33278,-1.0,-250.0,True,,1.436,-0.813,-0.696,False,,,0.764,,,,,1.376,1.376,2.753,1,37.0,45.0,7.0,3.0,5,premium,1.0,True,10.0,4.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2009-05-04T06:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,True,0,0.38,0.64,0.43,marginal,False,1.295,0.306,2.071,0.002449,0.002913,0.233,0,45.987,False,,,,,False,11,bullish,ambiguous,False,True,bearish,1.32434,False,False,False,BOTH_SIDES,swept,swept,intact,intact,3.704,13.445,PW,PW,False,0.0,PD,,,,,,,,95.0,low,0.0,0.0,True,1,10.0,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,True,0.486,0.0,3.431,False,False,,,True,0.012,False,sweep,asia,high,True,2009-05-04T10:00:00+00:00,1,2009-05-04T10:00:00+00:00,SHORT,0.0,0.053,False,0.0,aligned,66.6,False,0,8.34,0.7092,fresh,London,NY,True,True,Both,1.0,A+ Reversal at the Wall,premium,0.784,1.33848,1.29649,premium,both_premium,-0.564,0.454,0.828,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Pending Home Sales m/m,USD,1.0,Pending Home Sales m/m
B7684,EURUSD,2009-05-04T12:00:00+00:00,,,NY,bullish,Confirmation BOS,proximal,1.31654,1.31445,1.3207200000000003,never_filled,,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,,,0.719,0.798,1.595,0,,,,,82,premium,0.0,,8.0,4.0,1.0,1.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2009-04-29T01:00:00+00:00,BOS,Confirm,0,holding,True,partial,True,0,0.75,0.99,0.99,marginal,,0.651,0.355,3.818,0.002905,,0.27,0,40.938,False,,,,,False,12,bullish,counter_trend,False,True,bearish,1.32763,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,True,3,,"eq,sw",True,0.492,2.604,7.48,False,True,0.186,0.0,6.916,True,2.0,False,,,,,False,,,,,False,,,False,,False,break,asia,low,True,2009-05-04T11:00:00+00:00,5,2009-04-29T03:00:00+00:00,LONG,0.0,,,,counter,86.6,False,1,,,fresh,Asia,NY,False,False,never_filled,0.745,,,0.4775,1.33848,1.29649,discount,mixed,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B7685,EURUSD,2009-05-04T14:00:00+00:00,2009-05-04T15:00:00+00:00,2009-05-04T16:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.33487,1.33868,1.3272499999999998,sl,1.33868,-1.0,-250.0,True,,2.703,-0.997,-0.37,True,False,False,0.793,1.106,,,True,0.851,1.308,2.616,1,35.0,15.0,104.0,50.0,54,premium,1.0,True,9.0,4.0,1.0,1.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2009-04-30T07:00:00+00:00,CHoCH,CHoCH,0,holding,True,partial,True,0,0.77,1.2,0.8,marginal,False,0.806,0.281,3.523,0.004476,0.003117,0.396,1,43.424,False,,,,,False,14,bullish,ambiguous,False,True,bearish,1.3191,False,False,False,BOTH_SIDES,swept,swept,intact,intact,0.806,8.574,PW,PW,False,2.0,PD,,,,,,,,97.0,low,0.0,0.0,True,1,54.0,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,True,0.996,0.601,2.728,False,True,-0.045,bare,False,,False,sweep,asia,high,True,2009-05-04T13:00:00+00:00,2,2009-04-30T12:00:00+00:00,SHORT,0.0,-0.354,False,0.0,aligned,91.4,False,0,19.5,0.797,fresh,London,NY,True,True,Both,0.932,A+ Reversal at the Wall,premium,0.914,1.33848,1.29649,premium,both_premium,2.301,0.531,0.357,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Pending Home Sales m/m,USD,0.0,
B7686,EURUSD,2009-05-06T13:00:00+00:00,2009-05-06T14:00:00+00:00,2009-05-06T18:00:00+00:00,NY,bullish,BOS BOS,proximal,1.32742,1.32442,1.3334200000000005,tp,1.3334200000000005,2.0,500.0,True,,8.05,-0.757,0.248,,,,,,,,,0.912,0.912,1.824,4,47.0,17.0,10.0,2.0,9,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2009-05-06T04:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.77,1.54,1.54,solid,,0.851,,2.982,0.003289,0.003699,0.432,0,49.613,False,,,,,False,13,bullish,with_trend,True,False,,1.33723,False,False,False,SWEPT_LOW,intact,swept,swept,intact,4.928,9.403,PD,PW,True,2.0,PD,4.928,2.0,,,True,,,144.0,low,1.0,0.0,False,0,,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,False,,,,,True,0.046,bare,False,,False,sweep,asia,low,True,2009-05-06T12:00:00+00:00,1,2009-05-06T12:00:00+00:00,LONG,2.697,,,0.0,aligned,15.0,False,1,47.73,0.9574,no_fvg,Asia,NY,False,True,Fill only,1.0,,,0.7366,1.33848,1.29649,premium,mixed,0.325,0.405,0.005,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B7687,EURUSD,2009-05-07T11:00:00+00:00,2009-05-07T12:00:00+00:00,2009-05-07T13:00:00+00:00,London,bullish,BOS BOS,proximal,1.3284,1.32495,1.3353,tp,1.3353,2.0,500.0,True,,9.11,-0.0,0.22,,,,,,,,,1.094,1.094,2.188,1,29.0,0.0,5.0,2.0,4,discount,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2009-05-07T07:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.01,1.02,1.02,marginal,,1.031,0.314,1.849,0.003153,0.00417,0.6,0,59.919,False,,,,,False,11,bullish,with_trend,True,False,,1.33423,False,False,False,INSIDE,intact,intact,swept,intact,2.848,1.215,PD,PD,False,45.0,PW,4.831,2.0,,,True,,,3.0,low,1.0,0.0,False,0,,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,False,,,,,True,0.063,PD,True,0.067,False,sweep,asia,low,True,2009-05-07T10:00:00+00:00,1,2009-05-07T10:00:00+00:00,LONG,5.336,,,0.0,aligned,17.7,False,1,40.77,0.9213,fresh,London,NY,True,True,Both,1.0,A First Pullback,premium,0.7599,1.33848,1.29649,premium,mixed,-1.97,0.563,0.357,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,ECB Press Conference,EUR,1.0,ECB Press Conference
B7688,EURUSD,2009-05-07T13:00:00+00:00,,,NY,bullish,Confirmation BOS,proximal,1.31654,1.31445,1.3207200000000003,never_filled,,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,,,0.719,0.501,1.002,0,,,,,155,premium,0.0,,8.0,4.0,1.0,1.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2009-04-29T01:00:00+00:00,BOS,Confirm,0,holding,True,partial,True,0,0.75,0.99,0.99,marginal,,0.651,0.355,,0.002905,,0.27,0,55.297,False,,,,,False,13,bullish,with_trend,False,False,,,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,True,3,,"eq,sw",True,0.492,2.604,7.48,False,True,0.186,0.0,6.916,True,2.0,False,,,,,False,,,,,False,,,False,,,sweep,asia,low,True,2009-05-07T12:00:00+00:00,7,2009-04-29T03:00:00+00:00,LONG,0.0,,,,counter,86.6,False,1,,,fresh,Asia,NY,False,False,never_filled,,,,0.4775,1.33848,1.29649,discount,mixed,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B7689,EURUSD,2009-05-12T08:00:00+00:00,2009-05-12T11:00:00+00:00,2009-05-12T12:00:00+00:00,London,bullish,BOS BOS,proximal,1.3628,1.36011,1.3681800000000002,tp,1.3681800000000002,2.0,500.0,True,,3.472,-0.903,0.576,,,,,,,,,1.212,1.212,2.424,1,13.0,6.0,5.0,4.0,2,premium,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2009-05-12T06:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.55,1.9,1.9,solid,,1.122,,1.072,0.002219,0.003017,0.442,0,44.884,False,,,,,False,8,bullish,with_trend,False,False,,1.36518,False,False,False,SWEPT_HIGH,swept,intact,swept,intact,,3.186,,PD,False,0.0,PD,,,,,,,,68.0,high,0.0,0.0,False,0,,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,False,,,,,False,,,False,,False,sweep,asia,low,True,2009-05-12T07:00:00+00:00,1,2009-05-12T07:00:00+00:00,LONG,2.922,,,0.0,counter,62.7,False,2,8.4,0.7046,no_fvg,London,London,True,True,Both,,,,0.9504,1.36497,1.32123,premium,both_premium,0.509,0.447,0.398,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Trade Balance,USD,1.0,Trade Balance
B7690,EURUSD,2009-05-13T10:00:00+00:00,,,London,bearish,CHoCH CHoCH,proximal,1.36739,1.37092,1.3603300000000005,never_filled,,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,,,1.184,1.184,2.369,0,,,,,3,premium,1.0,True,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2009-05-13T07:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.4,1.17,0.78,marginal,False,1.117,,0.788,0.002981,,0.592,0,61.918,False,,,,,False,10,bullish,ambiguous,False,True,bearish,1.36504,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,0,,"eq,sw",False,,,,,False,,,,,,False,,,,,False,,,,,True,0.409,bare,True,-0.486,False,sweep,asia,high,True,2009-05-13T09:00:00+00:00,1,2009-05-13T09:00:00+00:00,SHORT,0.0,,,,aligned,70.1,False,0,,,no_fvg,London,London,True,False,never_filled,1.0,,,1.0553,1.36497,1.32123,premium,both_premium,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B7691,EURUSD,2009-05-15T07:00:00+00:00,,,London,bearish,BOS BOS,proximal,1.36255,1.3639,1.35985,never_filled,,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,,,0.698,0.698,1.395,0,,,,,4,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2009-05-15T03:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.99,1.44,1.44,marginal,,0.594,,2.227,0.001935,,0.522,1,42.743,False,,,,,False,7,bearish,with_trend,True,False,,1.35824,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,0,,"eq,sw",False,,,,,False,,,,,,False,,,,,False,,,,,False,,,False,,False,sweep,asia,low,True,2009-05-15T06:00:00+00:00,1,2009-05-15T06:00:00+00:00,SHORT,0.0,,,,aligned,72.2,False,1,,,no_fvg,Asia,London,False,False,never_filled,0.894,,,0.9447,1.36497,1.32123,premium,both_premium,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B7692,EURUSD,2009-05-15T14:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,1.36739,1.37092,1.3603300000000005,never_filled,,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,,,1.184,1.112,2.225,0,,,,,55,premium,1.0,True,8.0,4.0,0.0,1.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2009-05-13T07:00:00+00:00,CHoCH,CHoCH,0,holding,True,partial,False,0,0.4,1.17,0.78,marginal,False,1.117,0.543,3.516,0.002981,,0.592,0,43.993,False,,,,,False,14,bearish,with_trend,True,False,,1.35691,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,0,,"eq,sw",False,,,,,False,,,,,,False,,,,,False,,,,,True,0.409,bare,False,,False,sweep,asia,low,True,2009-05-15T13:00:00+00:00,2,2009-05-13T09:00:00+00:00,SHORT,0.0,,,,aligned,70.1,False,0,,,fresh,London,NY,True,False,never_filled,0.922,,,1.0553,1.36497,1.32123,premium,both_premium,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B7693,EURUSD,2009-05-18T13:00:00+00:00,2009-05-19T04:00:00+00:00,2009-05-19T07:00:00+00:00,NY,bearish,BOS BOS,proximal,1.35755,1.36103,1.3505900000000002,sl,1.36103,-1.0,-250.0,True,,1.106,-0.704,-0.904,False,,,0.279,,,,,1.33,1.285,2.57,3,2.0,22.0,93.0,34.0,29,premium,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2009-05-15T07:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,1.06,2.05,2.05,solid,,1.254,0.363,5.815,0.002616,0.002219,0.21,3,57.883,False,,,,,False,13,bearish,with_trend,True,False,,1.34234,False,False,False,SWEPT_HIGH,swept,intact,intact,swept,5.578,5.815,PW,PD,False,4.0,PD,2.81,2.0,,,False,1.48,False,0.0,low,1.0,0.0,False,0,,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,False,,,,,True,0.149,bare,False,,False,break,asia,high,True,2009-05-18T12:00:00+00:00,1,2009-05-15T17:00:00+00:00,SHORT,1.106,-0.101,False,0.5793,aligned,63.2,False,2,4.27,0.6328,fresh,London,Asia,True,False,OB only,0.455,,,0.4388,1.37214,1.34614,discount,mixed,1.376,0.581,0.234,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B7694,EURUSD,2009-05-19T04:00:00+00:00,2009-05-19T06:00:00+00:00,2009-05-19T07:00:00+00:00,Asia,bullish,CHoCH CHoCH,proximal,1.35529,1.35284,1.3601900000000002,tp,1.3601900000000002,2.0,500.0,True,,11.29,-0.0,0.177,,,,,,,,,1.076,1.076,2.152,1,36.0,0.0,6.0,3.0,4,premium,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2009-05-19T00:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.31,0.51,0.34,marginal,False,0.988,,0.742,0.002276,0.002201,0.738,0,58.21,False,,,,,False,4,bearish,ambiguous,False,True,bullish,1.35698,False,False,False,SWEPT_HIGH,swept,intact,intact,swept,7.402,5.689,PW,PD,False,0.0,PD,,,,,,,,2.0,low,0.0,0.0,False,0,,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,False,,,,,False,,,False,,False,none,none,none,False,2009-05-19T03:00:00+00:00,1,2009-05-19T03:00:00+00:00,LONG,2.641,,,0.0,counter,53.8,False,0,2.69,0.5913,no_fvg,Asia,London,False,True,Fill only,1.0,,,0.3519,1.37214,1.34614,discount,mixed,-0.092,0.475,0.15,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B7695,EURUSD,2009-05-19T08:00:00+00:00,2009-05-20T10:00:00+00:00,2009-05-20T12:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.36739,1.37092,1.3603300000000005,sl,1.37092,-1.0,-250.0,True,,0.442,-0.751,-2.262,True,False,False,0.091,9.887,,,True,1.184,1.52,3.04,2,1.0,1.0,171.0,120.0,96,premium,1.0,True,8.0,4.0,0.0,1.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2009-05-13T07:00:00+00:00,CHoCH,CHoCH,0,holding,True,partial,False,0,0.4,1.17,0.78,marginal,False,1.117,0.543,3.516,0.002981,0.002584,0.592,0,44.864,False,,,,,False,8,bearish,counter_trend,True,True,bullish,1.35691,False,False,False,INSIDE,intact,intact,intact,swept,1.594,0.215,PW,PD,True,48.0,PW,,,3.046,2.0,True,,,0.0,high,0.0,1.0,False,0,,"eq,sw,pd,pw",False,,,,,False,,,,,,False,,,,,False,,,,,True,0.409,bare,False,,False,break,asia,high,True,2009-05-19T07:00:00+00:00,3,2009-05-13T09:00:00+00:00,SHORT,0.442,0.071,False,0.7958,aligned,70.1,False,0,5.32,0.6491,fresh,London,London,True,False,OB only,0.922,,,0.8173,1.37214,1.34614,premium,both_premium,0.899,0.692,0.222,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
