setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,tp1_wick,tp1_wick_rr,tp1_zone_source,tp2_wick,tp2_zone_source,tp_wick,tp_wick_rr,tp_nextpool,tp_nextpool_rr,tp_nextpool_zone_source,tp2_collapsed_to_tp1,tp_targets,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,r_capture_ratio,sl_bar_was_sweep,sl_swept_then_tp1,sl_wick_depth_atr,sl_max_adverse_after_sweep_atr,bars_sl_to_tp1_touch,sl_recovered_to_entry,sl_distance_atr,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,event_candle_delta,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,is_mss,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,atr_at_fill,ob_body_ratio,ob_walkback_depth,chop_at_alert,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,trend_pd_agree,structure_ranging_at_alert,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,day_state_at_fill,pdh_status_at_fill,pdl_status_at_fill,pwh_status_at_fill,pwl_status_at_fill,dist_next_pool_above_atr,dist_next_pool_below_atr,next_pool_above_tier,next_pool_below_tier,trade_toward_pool,last_sweep_age_h1,last_sweep_tier,eqh_above_dist_atr,eqh_above_size,eql_below_dist_atr,eql_below_size,eq_trade_toward,eq_sl_gap_atr,eq_sl_at_risk,eq_last_sweep_age_h1,eq_last_sweep_side,eq_intact_above_count,eq_intact_below_count,sweep2_present,sweep2_tier,sweep2_level,sweep2_pierce_atr,sweep2_rejection_ratio,sweep2_follow_atr,sweep2_pools_swept,sweep2_rn_aligned,sweep2_rn_dist_atr,sweep2_eq_size,sweep2_age_at_alert_h1,sweep2_tiers_checked,setup_liq_stop_present,setup_liq_stop_offset_atr,setup_liq_stop_tier,setup_liq_tp_present,setup_liq_tp_offset_atr,setup_liq_legextreme_swept,session_level_event,session_level_which,session_level_side,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,leg_er_at_alert,setup_badge,setup_badge_kind,weekly_pd_position_at_alert,weekly_range_high_at_alert,weekly_range_low_at_alert,weekly_pd_zone_at_alert,pd_zone_agreement_at_alert,approach_speed_atr_at_fill,approach_body_ratio_at_fill,approach_er_at_fill,killzone_blocked,killzone_windows,news_fill,news_fill_event,news_fill_ccy,news_open,news_open_event
B4949,EURUSD,2020-03-16T09:00:00+00:00,2020-03-16T13:00:00+00:00,2020-03-16T14:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1.11338,1.11058,1.11038,1.12114,1.13308,2.77,7.04,1.13011,5.98,zone,,zone,1.12878,5.5,1.13308,7.04,zone,False,triple,sl,1.11038,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,0.063,,,,0.676,1,-1,-1,8.0,5.0,4,discount,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2020-03-16T05:00:00+00:00,CHoCH,CHoCH,0,holding,True,pristine,False,0,0.59,1.09,0.73,marginal,False,0.586,0.322,1.325,0.004439,0.004291,0.569,0,47.479,False,,,,,False,9,bearish,ambiguous,False,False,True,bullish,1.12288,False,False,False,SWEPT_HIGH,swept,intact,intact,intact,8.169,1.778,PW,PW,False,3.0,PD,6.013,2.0,,,True,,,0.0,high,2.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",True,-0.433,bare,False,,True,break,asia,high,2020-03-16T08:00:00+00:00,1,2020-03-16T08:00:00+00:00,LONG,,aligned,25.3,False,0,fresh,Asia,NY,False,True,Fill only,1.0,,,0.1787,1.14964,1.10549,discount,both_discount,0.604,0.535,0.141,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4950,EURUSD,2020-03-17T10:00:00+00:00,,,London,bearish,BOS BOS,proximal,1.11681,1.11876,1.11896,1.11217,,2.38,,1.10846,4.28,zone,,,1.10906,3.97,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.076,0,-1,-1,,,7,premium,0.0,,8.0,3.0,1.0,2.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2020-03-17T03:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.01,2.78,2.78,strong,,0.876,0.32,4.748,0.001999,,0.337,1,38.721,False,,,,,False,10,bearish,with_trend,True,False,False,,1.10924,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,True,SW,1.11861,0.145,3.854,4.688,1,False,-0.695,,7.0,"pd,eq,sw",True,-0.03,bare,False,,False,sweep,asia,high,2020-03-17T09:00:00+00:00,1,2020-03-17T09:00:00+00:00,SHORT,,aligned,84.4,False,1,fresh,Asia,London,False,False,never_filled,0.995,A First Pullback,premium,0.2564,1.14964,1.10549,discount,mixed,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4951,EURUSD,2020-03-18T04:00:00+00:00,2020-03-18T06:00:00+00:00,2020-03-18T07:00:00+00:00,Asia,bullish,CHoCH CHoCH,proximal,1.10169,1.09889,1.09869,1.10449,,1.0,,1.10449,1.0,wick,,,,,,,,False,triple,sl,1.09869,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,0.757,,,,1.092,1,-1,-1,6.0,3.0,4,discount,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2020-03-18T00:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.23,0.76,0.5,marginal,False,0.946,,0.422,0.002747,0.002247,0.923,0,57.738,False,,,,,False,4,bearish,ambiguous,False,False,True,bullish,1.10281,False,False,False,INSIDE,intact,intact,intact,broken,6.265,2.253,PD,PD,False,,,6.265,2.0,,,True,,,22.0,high,1.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,sweep,asia,low,2020-03-18T03:00:00+00:00,1,2020-03-18T03:00:00+00:00,LONG,,aligned,26.5,False,0,no_fvg,Asia,London,False,True,Fill only,1.0,,,-0.0861,1.14964,1.10549,discount,both_discount,-1.037,0.608,0.324,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4952,EURUSD,2020-03-18T09:00:00+00:00,,,London,bearish,BOS BOS,proximal,1.10303,1.1047,1.1049,1.1015,,0.92,,1.0955,4.51,zone,,,1.09622,4.08,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.784,0,-1,-1,,,4,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2020-03-18T05:00:00+00:00,BOS,BOS,1,holding,True,pristine,False,0,0.66,1.42,1.42,marginal,,0.616,0.503,1.588,0.002386,,0.585,0,46.236,False,,,,,False,9,bearish,with_trend,False,False,False,,1.09552,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq,sw",True,-0.168,bare,False,,False,sweep,london,high,2020-03-18T08:00:00+00:00,1,2020-03-18T07:00:00+00:00,SHORT,,counter,32.2,False,1,fresh,Asia,London,False,False,never_filled,0.874,,,-0.0557,1.14964,1.10549,discount,both_discount,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4953,EURUSD,2020-03-19T08:00:00+00:00,,,London,bearish,BOS BOS,proximal,1.08993,1.09494,1.09514,1.0851,,0.96,,1.08016,1.95,zone,,,1.08137,1.71,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.288,0,-1,-1,,,2,discount,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2020-03-19T06:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.72,1.86,1.86,solid,,1.189,,2.58,0.004046,,0.476,0,47.695,False,,,,,False,8,bearish,with_trend,False,False,False,,1.0845,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,sweep,london,low,2020-03-19T07:00:00+00:00,1,2020-03-19T07:00:00+00:00,SHORT,,counter,40.1,False,3,no_fvg,London,London,True,False,never_filled,,,,-0.3524,1.14964,1.10549,discount,both_discount,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4954,EURUSD,2020-03-20T08:00:00+00:00,,,London,bearish,BOS BOS,proximal,1.08993,1.09494,1.09514,1.08492,,1.0,,1.08492,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.288,0,-1,-1,,,26,discount,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2020-03-19T06:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.72,1.86,1.86,solid,,1.189,0.232,2.58,0.004046,,0.476,0,36.987,False,,,,,False,8,bearish,with_trend,False,False,False,,1.06549,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq,sw",True,-0.099,bare,False,,False,break,london,low,2020-03-20T07:00:00+00:00,2,2020-03-19T07:00:00+00:00,SHORT,,counter,40.1,False,3,fresh,London,London,True,False,never_filled,0.616,,,-0.3524,1.14964,1.10549,discount,both_discount,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4955,EURUSD,2020-03-23T13:00:00+00:00,,,NY,bearish,BOS BOS,proximal,1.08993,1.09494,1.09514,1.07009,,3.96,,1.06355,5.27,zone,,,1.06481,5.01,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.288,0,-1,-1,,,54,discount,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2020-03-19T06:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.72,1.86,1.86,solid,,1.189,0.232,2.58,0.004046,,0.476,0,50.345,False,,,,,False,13,bearish,counter_trend,False,False,True,bullish,1.06549,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq,sw",True,-0.099,bare,False,,False,break,london,low,2020-03-23T12:00:00+00:00,3,2020-03-19T07:00:00+00:00,SHORT,,counter,40.1,False,3,fresh,London,NY,True,False,never_filled,0.616,,,0.4371,1.12364,1.06375,discount,both_discount,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4956,EURUSD,2020-03-23T13:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,1.07078,1.06719,1.06699,1.07431,1.08993,0.98,5.33,1.08309,3.43,zone,,zone,1.08183,3.08,1.08993,5.33,zone,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.906,0,-1,-1,,,4,discount,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2020-03-23T09:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.24,2.13,1.42,marginal,True,0.81,,1.25,0.004185,,0.714,1,50.345,False,,,,,False,13,bearish,ambiguous,False,False,True,bullish,1.08021,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,pw,eq,sw",False,,,False,,False,sweep,asia,high,2020-03-23T12:00:00+00:00,1,2020-03-23T12:00:00+00:00,LONG,,aligned,37.0,False,0,no_fvg,London,NY,False,False,never_filled,0.886,,,0.1174,1.12364,1.06375,discount,both_discount,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4957,EURUSD,2020-03-24T07:00:00+00:00,2020-03-24T13:00:00+00:00,2020-03-24T14:00:00+00:00,London,bullish,Confirmation BOS,proximal,1.07983,1.07734,1.07714,1.08232,,1.0,,1.08232,1.0,wick,,,,,,,,False,triple,sl,1.07714,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.081,0.801,12.0,True,0.842,1,-1,-1,8.0,7.0,2,premium,0.0,,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2020-03-24T05:00:00+00:00,BOS,Confirm,0,holding,False,none,False,0,0.22,1.78,1.78,solid,,0.717,,3.484,0.003195,0.004171,0.428,0,36.772,False,,,,,False,7,bullish,with_trend,False,False,False,,1.08659,False,True,False,SWEPT_HIGH,swept,intact,intact,swept,13.712,5.095,PW,PD,False,0.0,PD,12.228,2.0,,,True,,,0.0,high,1.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",False,,,False,,False,sweep,ny,low,2020-03-24T06:00:00+00:00,1,2020-03-24T06:00:00+00:00,LONG,,counter,70.7,False,1,no_fvg,Asia,NY,False,True,Fill only,,,,0.2685,1.12364,1.06375,discount,mixed,0.992,0.652,0.098,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Flash Manufacturing PMI,USD,1.0,Flash Manufacturing PMI
B4958,EURUSD,2020-03-24T14:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,1.07078,1.06719,1.06699,1.07437,,1.0,,1.07437,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.906,0,-1,-1,,,29,discount,1.0,True,7.0,4.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2020-03-23T09:00:00+00:00,CHoCH,CHoCH,0,holding,True,partial,False,0,0.24,2.13,1.42,marginal,True,0.81,0.867,1.25,0.004185,,0.714,1,47.501,False,,,,,False,14,bullish,with_trend,True,False,False,,1.08274,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,pw,eq,sw",True,-0.091,bare,False,,False,break,asia,high,2020-03-24T13:00:00+00:00,2,2020-03-23T12:00:00+00:00,LONG,,aligned,37.0,False,0,fresh,London,NY,False,False,never_filled,0.908,,,0.1174,1.12364,1.06375,discount,both_discount,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4959,EURUSD,2020-03-24T18:00:00+00:00,2020-03-24T18:00:00+00:00,2020-03-24T22:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.07701,1.08044,1.08064,1.07376,1.06984,0.95,2.09,1.07198,1.47,zone,,zone,1.07328,1.09,1.06984,2.09,zone,False,triple,sl,1.08064,-1.0,-1.0,-1.0,-250.0,True,,0.669,-0.782,-1.495,False,False,0.203,,,,0.836,4,-1,-1,3.0,1.0,3,premium,1.0,True,8.0,4.0,1.0,0.0,2.0,1.0,"structure,sweep,freshness",False,h1_only,2020-03-24T15:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.44,0.78,0.52,marginal,False,0.744,,0.528,0.004341,0.004344,0.31,0,51.836,False,,,,,False,18,bullish,ambiguous,False,False,True,bearish,1.07529,False,False,False,SWEPT_HIGH,swept,intact,intact,swept,10.742,3.101,PW,PD,True,4.0,PD,9.65,2.0,,,False,8.814,False,4.0,high,1.0,0.0,True,PD,1.08274,0.604,3.182,1.716,2,False,-0.521,,4.0,"pd,eq,sw",False,,,True,-0.41,False,sweep,london,low,2020-03-24T17:00:00+00:00,1,2020-03-24T17:00:00+00:00,SHORT,,aligned,53.3,False,0,no_fvg,NY,NY,True,False,OB only,1.0,,,0.2214,1.12364,1.06375,discount,mixed,-0.659,0.45,0.846,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4960,EURUSD,2020-03-26T09:00:00+00:00,,,London,bullish,BOS BOS,proximal,1.09152,1.08945,1.08925,1.09474,,1.56,,1.09474,1.56,wick,,,1.09474,1.56,,,,True,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.045,0,-1,-1,,,3,premium,0.0,,7.0,3.0,1.0,0.0,2.0,1.0,"structure,sweep,freshness",False,h1_only,2020-03-26T06:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.2,0.6,0.6,marginal,,0.861,,6.848,0.002171,,0.449,0,50.673,False,,,,,False,9,bullish,with_trend,False,False,False,,1.09445,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,True,SW,1.07923,0.345,0.695,7.009,1,True,-0.355,,17.0,"pd,eq,sw",False,,,True,0.0,False,break,ny,high,2020-03-26T08:00:00+00:00,1,2020-03-26T08:00:00+00:00,LONG,,counter,85.3,False,5,no_fvg,London,London,True,False,never_filled,1.0,,,0.4637,1.12364,1.06375,discount,mixed,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4961,EURUSD,2020-03-26T12:00:00+00:00,2020-03-26T16:00:00+00:00,2020-03-26T19:00:00+00:00,NY,bearish,BOS BOS,proximal,1.10303,1.1047,1.1049,1.10136,,1.0,,1.10136,1.0,wick,,,,,,,,False,triple,sl,1.1049,-1.0,-1.0,-1.0,-250.0,True,,0.636,-0.743,-1.572,False,False,0.205,,12.0,,0.784,3,-1,-1,203.0,152.0,150,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2020-03-18T05:00:00+00:00,BOS,BOS,1,holding,True,pristine,False,0,0.66,1.42,1.42,marginal,,0.616,0.503,1.588,0.002386,0.00283,0.585,0,41.414,False,,,,,False,12,bullish,counter_trend,False,False,False,,1.09552,False,False,False,EXPANSION_UP,broken,intact,intact,swept,8.636,11.322,PW,PD,False,89.0,PW,6.65,2.0,,,False,5.867,False,89.0,low,1.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",True,-0.168,bare,False,,False,sweep,london,high,2020-03-26T11:00:00+00:00,3,2020-03-18T07:00:00+00:00,SHORT,,counter,32.2,False,1,fresh,Asia,NY,False,False,Neither,0.874,,,0.6559,1.12364,1.06375,premium,mixed,2.196,0.38,1.0,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4962,EURUSD,2020-03-27T09:00:00+00:00,2020-03-27T15:00:00+00:00,2020-03-27T16:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.10548,1.10755,1.10775,1.10341,,1.0,,1.10341,1.0,wick,,,,,,,,False,triple,sl,1.10775,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,0.508,,20.0,,0.836,1,-1,-1,10.0,7.0,4,premium,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2020-03-27T05:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.35,0.37,0.25,marginal,False,0.689,,0.718,0.002716,0.003373,0.754,0,53.332,False,,,,,False,9,bullish,ambiguous,False,False,True,bearish,1.10009,False,False,False,SWEPT_HIGH,swept,intact,intact,swept,6.687,6.845,PW,PD,False,8.0,PD,4.942,2.0,,,False,4.106,False,3.0,high,1.0,0.0,False,,,,,,0,,,,,"pd,eq,sw",True,0.335,bare,False,,False,break,asia,low,2020-03-27T08:00:00+00:00,1,2020-03-27T08:00:00+00:00,SHORT,,aligned,90.7,False,0,no_fvg,Asia,NY,False,True,Fill only,1.0,,,0.6968,1.12364,1.06375,premium,both_premium,-0.007,0.456,0.069,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4963,EURUSD,2020-03-27T13:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1.09152,1.08945,1.08925,1.09359,,1.0,,1.09359,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.045,0,-1,-1,,,31,premium,0.0,,7.0,3.0,1.0,0.0,2.0,1.0,"structure,sweep,freshness",False,h1_only,2020-03-26T06:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.2,0.6,0.6,marginal,,0.861,,6.848,0.002171,,0.449,0,49.894,False,,,,,False,13,bullish,counter_trend,False,False,True,bearish,1.10866,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,True,SW,1.07923,0.345,0.695,7.009,1,True,-0.355,,45.0,"pd,eq,sw",True,0.184,bare,False,,False,break,ny,high,2020-03-27T12:00:00+00:00,2,2020-03-26T08:00:00+00:00,LONG,,counter,85.3,False,5,no_fvg,London,NY,True,False,never_filled,0.596,,,0.4637,1.12364,1.06375,discount,mixed,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4964,EURUSD,2020-03-27T17:00:00+00:00,,,NY,bearish,BOS BOS,proximal,1.11681,1.11876,1.11896,1.11486,,1.0,,1.11486,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.076,0,-1,-1,,,205,premium,0.0,,8.0,3.0,1.0,2.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2020-03-17T03:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.01,2.78,2.78,strong,,0.876,0.32,4.748,0.001999,,0.337,1,49.342,False,,,,,False,17,bullish,ambiguous,False,False,True,bearish,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,True,SW,1.11861,0.145,3.854,4.688,1,False,-0.695,,205.0,"pd,eq,sw",False,,,False,,,sweep,asia,high,2020-03-27T16:00:00+00:00,2,2020-03-17T09:00:00+00:00,SHORT,,aligned,84.4,False,1,fresh,Asia,NY,False,False,never_filled,,,,0.886,1.12364,1.06375,premium,both_premium,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
B4965,USDJPY,2020-01-02T04:00:00+00:00,2020-01-02T04:00:00+00:00,2020-01-02T05:00:00+00:00,Asia,bearish,BOS BOS,proximal,108.676,108.727,108.747,108.559,,2.29,,108.467,4.1,zone,,,108.49,3.65,,,,False,triple,sl,108.747,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.102,1.497,10.0,True,0.909,1,-1,-1,48.0,13.0,18,discount,0.0,,5.2,3.0,0.67,0.0,0.5,1.0,"structure,sweep,freshness",False,h1_only,2019-12-31T04:00:00+00:00,BOS,BOS,0,holding,False,full,False,1,0.28,0.82,0.82,marginal,,0.397,,7.717,0.078143,0.080286,0.581,1,45.059,False,,,,,False,4,bearish,with_trend,False,False,False,,108.467,False,False,False,INSIDE,intact,intact,intact,broken,12.874,0.23,PW,PD,True,,,,,,,,,,44.0,high,0.0,0.0,True,SW,109.18,0.589,29.0,7.563,1,False,2.303,,32.0,"pd,pw,eq,sw",True,0.128,bare,False,,False,sweep,asia,high,2019-12-31T21:00:00+00:00,1,2019-12-31T09:00:00+00:00,SHORT,,counter,18.6,False,4,fresh,Asia,Asia,True,True,Both,0.213,,,-1.8179,109.682,109.325,discount,both_discount,0.473,0.594,0.043,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4966,USDJPY,2020-01-02T04:00:00+00:00,2020-01-02T09:00:00+00:00,2020-01-02T12:00:00+00:00,Asia,bearish,BOS BOS,proximal,108.834,108.902,108.922,108.766,,1.0,,108.766,1.0,wick,,,,,,,,False,triple,tp1,108.766,0.773,1.0,9.5,193.25,True,,0.773,-0.341,1.0,,,,,,,1.126,3,3,-1,60.0,27.0,25,discount,0.0,,6.7,3.0,0.67,2.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2019-12-30T21:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.11,1.49,1.49,marginal,,0.614,0.422,5.375,0.078143,0.076929,0.792,1,45.059,False,,,,,False,4,bearish,with_trend,False,False,False,,108.623,False,False,False,EXPANSION_UP,broken,intact,intact,broken,10.852,2.252,PW,PD,True,,,,,,,,,,49.0,high,0.0,0.0,True,SW,109.18,0.589,29.0,5.311,1,False,2.303,,32.0,"pd,pw,eq,sw",False,,,False,,False,sweep,asia,high,2019-12-31T21:00:00+00:00,1,2019-12-31T00:00:00+00:00,SHORT,,counter,32.7,False,3,fresh,Other,London,False,False,Neither,0.991,,,-1.3754,109.682,109.325,discount,both_discount,0.486,0.406,0.638,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
B4967,USDJPY,2020-01-02T18:00:00+00:00,,,NY,bearish,BOS BOS,proximal,108.754,108.825,108.845,108.683,,1.0,,108.683,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.888,0,-1,-1,,,6,premium,0.0,,6.0,3.0,0.0,1.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2020-01-02T12:00:00+00:00,BOS,BOS,1,holding,True,partial,False,0,1.77,3.61,3.61,strong,,0.498,1.893,3.873,0.1025,,0.275,0,31.907,False,,,,,False,18,bearish,with_trend,True,False,False,,108.21,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,pw,eq,sw",True,0.185,bare,False,,False,sweep,asia,high,2020-01-02T17:00:00+00:00,1,2020-01-02T15:00:00+00:00,SHORT,,aligned,83.2,False,1,fresh,London,NY,True,False,never_filled,0.338,,,-1.5994,109.682,109.325,discount,mixed,,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
